fname,gender,ID_speaker,emotion,sentence,type
tri-f1-l3.wav,female,4,sadness,Un attimo dopo s e incamminato ed e inciampato,long
tri-f1-l4.wav,female,4,sadness,Vorrei il numero telefonico del Signor Piatti,long
tri-f1-n1.wav,female,4,sadness,La casa forte vuole col pane,nosense
tri-f1-n2.wav,female,4,sadness,La forza trova il passo e l aglio rosso,nosense
tri-f1-n3.wav,female,4,sadness,Il gatto sta scorrendo nella pera,nosense
tri-f1-n4.wav,female,4,sadness,Insalata pastasciutta coscia d agnello limoncello,nosense
tri-f1-n5.wav,female,4,sadness,Uno quarantatre dieci mille cinquantasette venti,nosense
tri-f2-b1.wav,female,5,sadness,Gli operai si alzano presto,short
tri-f2-b2.wav,female,5,sadness,I vigili sono muniti di pistola,short
tri-f2-b3.wav,female,5,sadness,La cascata fa molto rumore,short
tri-f2-d1.wav,female,5,sadness,Sabato sera cosa fara?,domanda
tri-f2-d2.wav,female,5,sadness,Porti con te quella cosa?,domanda
tri-f2-l1.wav,female,5,sadness,L autunno prossimo Tony partira per la Spagna: nella prima meta di ottobre,long
tri-f2-l2.wav,female,5,sadness,Ora prendo la felpa di la ed esco per fare una passeggiata,long
tri-f2-l3.wav,female,5,sadness,Un attimo dopo s e incamminato ed e inciampato,long
tri-f2-l4.wav,female,5,sadness,Vorrei il numero telefonico del Signor Piatti,long
tri-f2-n1.wav,female,5,sadness,La casa forte vuole col pane,nosense
tri-f2-n2.wav,female,5,sadness,La forza trova il passo e l aglio rosso,nosense
tri-f2-n3.wav,female,5,sadness,Il gatto sta scorrendo nella pera,nosense
tri-f2-n4.wav,female,5,sadness,Insalata pastasciutta coscia d agnello limoncello,nosense
tri-f2-n5.wav,female,5,sadness,Uno quarantatre dieci mille cinquantasette venti,nosense
tri-f3-b1.wav,female,6,sadness,Gli operai si alzano presto,short
tri-f3-b2.wav,female,6,sadness,I vigili sono muniti di pistola,short
tri-f3-b3.wav,female,6,sadness,La cascata fa molto rumore,short
tri-f3-d1.wav,female,6,sadness,Sabato sera cosa fara?,domanda
tri-f3-d2.wav,female,6,sadness,Porti con te quella cosa?,domanda
tri-f3-l1.wav,female,6,sadness,L autunno prossimo Tony partira per la Spagna: nella prima meta di ottobre,long
tri-f3-l2.wav,female,6,sadness,Ora prendo la felpa di la ed esco per fare una passeggiata,long
tri-f3-l3.wav,female,6,sadness,Un attimo dopo s e incamminato ed e inciampato,long
tri-f3-l4.wav,female,6,sadness,Vorrei il numero telefonico del Signor Piatti,long
tri-f3-n1.wav,female,6,sadness,La casa forte vuole col pane,nosense
tri-f3-n2.wav,female,6,sadness,La forza trova il passo e l aglio rosso,nosense
tri-f3-n3.wav,female,6,sadness,Il gatto sta scorrendo nella pera,nosense
tri-f3-n4.wav,female,6,sadness,Insalata pastasciutta coscia d agnello limoncello,nosense
tri-f3-n5.wav,female,6,sadness,Uno quarantatre dieci mille cinquantasette venti,nosense
tri-m1-b1.wav,male,1,sadness,Gli operai si alzano presto,short
tri-m1-b2.wav,male,1,sadness,I vigili sono muniti di pistola,short
tri-m1-b3.wav,male,1,sadness,La cascata fa molto rumore,short
tri-m1-d1.wav,male,1,sadness,Sabato sera cosa fara?,domanda
tri-m1-d2.wav,male,1,sadness,Porti con te quella cosa?,domanda
tri-m1-l1.wav,male,1,sadness,L autunno prossimo Tony partira per la Spagna: nella prima meta di ottobre,long
tri-m1-l2.wav,male,1,sadness,Ora prendo la felpa di la ed esco per fare una passeggiata,long
tri-m1-l3.wav,male,1,sadness,Un attimo dopo s e incamminato ed e inciampato,long
tri-m1-l4.wav,male,1,sadness,Vorrei il numero telefonico del Signor Piatti,long
tri-m1-n1.wav,male,1,sadness,La casa forte vuole col pane,nosense
tri-m1-n2.wav,male,1,sadness,La forza trova il passo e l aglio rosso,nosense
tri-m1-n3.wav,male,1,sadness,Il gatto sta scorrendo nella pera,nosense
tri-m1-n4.wav,male,1,sadness,Insalata pastasciutta coscia d agnello limoncello,nosense
tri-m1-n5.wav,male,1,sadness,Uno quarantatre dieci mille cinquantasette venti,nosense
tri-m2-b1.wav,male,2,sadness,Gli operai si alzano presto,short
tri-m2-b2.wav,male,2,sadness,I vigili sono muniti di pistola,short
tri-m2-b3.wav,male,2,sadness,La cascata fa molto rumore,short
tri-m2-d1.wav,male,2,sadness,Sabato sera cosa fara?,domanda
tri-m2-d2.wav,male,2,sadness,Porti con te quella cosa?,domanda
tri-m2-l1.wav,male,2,sadness,L autunno prossimo Tony partira per la Spagna: nella prima meta di ottobre,long
tri-m2-l2.wav,male,2,sadness,Ora prendo la felpa di la ed esco per fare una passeggiata,long
tri-m2-l3.wav,male,2,sadness,Un attimo dopo s e incamminato ed e inciampato,long
tri-m2-l4.wav,male,2,sadness,Vorrei il numero telefonico del Signor Piatti,long
tri-m2-n1.wav,male,2,sadness,La casa forte vuole col pane,nosense
tri-m2-n2.wav,male,2,sadness,La forza trova il passo e l aglio rosso,nosense
tri-m2-n3.wav,male,2,sadness,Il gatto sta scorrendo nella pera,nosense
tri-m2-n4.wav,male,2,sadness,Insalata pastasciutta coscia d agnello limoncello,nosense
tri-m2-n5.wav,male,2,sadness,Uno quarantatre dieci mille cinquantasette venti,nosense
tri-m3-b1.wav,male,3,sadness,Gli operai si alzano presto,short
tri-m3-b2.wav,male,3,sadness,I vigili sono muniti di pistola,short
tri-m3-b3.wav,male,3,sadness,La cascata fa molto rumore,short
tri-m3-d1.wav,male,3,sadness,Sabato sera cosa fara?,domanda
tri-m3-d2.wav,male,3,sadness,Porti con te quella cosa?,domanda
tri-m3-l1.wav,male,3,sadness,L autunno prossimo Tony partira per la Spagna: nella prima meta di ottobre,long
tri-m3-l2.wav,male,3,sadness,Ora prendo la felpa di la ed esco per fare una passeggiata,long
tri-m3-l3.wav,male,3,sadness,Un attimo dopo s e incamminato ed e inciampato,long
tri-m3-l4.wav,male,3,sadness,Vorrei il numero telefonico del Signor Piatti,long
tri-m3-n1.wav,male,3,sadness,La casa forte vuole col pane,nosense
tri-m3-n2.wav,male,3,sadness,La forza trova il passo e l aglio rosso,nosense
tri-m3-n3.wav,male,3,sadness,Il gatto sta scorrendo nella pera,nosense
tri-m3-n4.wav,male,3,sadness,Insalata pastasciutta coscia d agnello limoncello,nosense
tri-m3-n5.wav,male,3,sadness,Uno quarantatre dieci mille cinquantasette venti,nosense
